Easements,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltFAR,ResidFAR,CommFAR,FacilFAR,XCoord,YCoord
1,7574,0,0,0,0,0,250,60.58,0,0,1382,1382,0,0,0,0,0.6,0,1,962980,161710
1,0,0,1,0,0,0,506,1023,0,0,0,0,0,0,0,0,0.6,0,1,962629,161549
1,2521,2056,1,2,1,1,35.5,71,25,29,5674,20736,1610,1610,1976,0.82,0.6,0,1,962786,160648
1,2795,2184,1,2,1,1,43,65,28,27.5,6660,22620,0,0,1976,0.78,0.6,0,1,962765,160614
1,2745,2184,1,2,2,2,45,61,28,27.5,7020,23640,0,0,1976,0.8,0.6,0,1,962742,160576
1,2655,2184,1,2,2,2,45,59,28,27.5,6840,23400,0,0,1976,0.82,0.6,0,1,962719,160536
1,2146,2184,1,2,2,2,62,59,28,27.5,6858,22450,1610,1610,1976,1.02,0.6,0,1,962692,160497
1,5143,2484,1,2,2,2,40,128.58,25,50,9538,25850,1610,1610,1970,0.48,0.6,0,1,962443,160449
1,4776,2120,1,2,1,1,75.5,89.75,36,28,9897,24883,0,0,1970,0.44,0.6,0,1,962502,160438
1,2600,1174,1,2,1,1,40,96,20,37,6568,16588,1610,1610,1970,0.45,0.6,0,1,963135,160751
1,2539,1174,1,2,1,1,30.17,84.17,92,37,3918,20071,1610,1610,1975,0.46,0.6,0,1,963172,160787
1,2778,1174,1,2,1,1,30,92.58,20,37,7019,20071,1610,1610,1975,0.42,0.6,0,1,963186,160813
1,2245,1720,1,2,1,1,36,65,21,33,6420,23160,1610,1610,2002,0.77,0.6,0,1,963196,160892
1,2740,1334,1,2,1,1,25,102,16,37,7667,23468,0,0,1980,0.49,0.6,0,1,963219,160863
1,3172,1184,1,2,1,1,25,105,16,37,7611,20071,3440,3440,1980,0.37,0.6,0,1,963224,160836
1,60500,144000,2,7,136,136,304.58,286.67,150,68,544500,1668150,0,0,1966,2.38,0.6,0,1,963259,159709
1,4068,1800,1,2,2,2,25,117,22,56,8957,26872,0,0,1980,0.44,0.6,0,1,963054,159263
1,17112,5402,1,2,1,1,138,124,86,46,18600,52980,0,0,1975,0.32,0.5,0,1,961521,159826
1,8094,1750,1,1,1,1,76,100,44,26,13080,31980,1610,1610,1965,0.22,0.5,0,1,961229,159084
1,5900,1820,1,1,1,1,39,100,44,26,7276,21277,1610,1610,1965,0.31,0.5,0,1,961201,159147
1,2860,2392,1,2,1,1,104,24,18,48,10020,30780,0,0,2003,0.84,0.5,0,1,961124,159217
1,1826,1576,1,2,1,1,22,83,14,42,4500,16740,1610,1610,1997,0.86,0.6,0,1,966011,160153
1,8750,3600,2,1,0,1,32.61,191.03,30,100,126000,290250,0,0,1931,0.41,0.6,0,1,965731,160332
1,3515,3156,2,2,3,3,37,97,30,35,6466,20901,0,0,1945,0.9,0.6,0,1,966048,159799
1,3968,1674,2,1.75,2,2,62.5,64.75,23,45,7882,19108,0,0,1925,0.42,0.6,0,1,966032,159847
1,1500,300,1,1,1,1,25,60,25,12,2651,5040,1610,1610,1940,0.2,0.6,0,1,966015,159888
1,2300,984,1,1,1,1,23,100,20,27,4014,8956,1610,1610,1940,0.43,0.6,0,1,965970,159963
1,2300,1256,1,2,1,1,23,100,20,28,4513,11942,3440,3440,1925,0.55,0.6,0,1,965989,159974
1,9937,0,0,0,0,0,93,151.67,0,0,23595,23595,0,0,0,0,0.6,0,1,965587,160312
1,8748,960,1,1,1,1,81,108,44,25,12116,25159,3774,3774,1950,0.11,0.6,0,1,965622,160166
1,5325,1850,1,2,2,2,90,49,45,25,14040,31800,0,0,1985,0.35,0.6,0,1,965685,160074
1,4108,1780,1,3,1,1,81,91.58,24,26,10620,21120,1610,1610,1980,0.43,0.6,0,1,965659,160028
1,2500,2200,1,2,1,1,25,100,15,48,6720,23580,5147,5147,2006,0.88,0.6,0,1,965702,159641
1,12000,6112,1,2,1,1,140,100,50,40,18240,56400,0,0,2000,0.51,0.5,0,1,965335,158923
1,6700,4807,1,2,1,1,128,110,35,65,9782,35997,1610,1610,2000,0.72,0.5,0,1,965257,158981
1,269400,90870,17,2,0,7,449,600,70,68,2425950,8215641,2425950,8215641,1920,0.34,0.5,0,1,965410,158477
1,4650,4383,1,2,0,5,100,20,16.17,98.5,72000,263250,0,0,1990,0.94,0.6,0,1,966035,157179
1,4350,2880,1,2,0,1,95,16,45,20,44100,158850,0,0,2002,0.66,0.6,0,1,965568,154688
1,7300,0,0,0,0,0,72,100,0,0,144900,144900,0,0,0,0,0.6,0,1,958998,160920
1,1783,2080,2,1,0,2,17.83,100,18,56,16200,103950,0,0,1992,1.17,0.5,0,1,961118,158995
1,1866,2080,1,1,0,2,18.66,100,18,56,21150,92700,0,0,1992,1.11,0.5,0,1,961110,159010
1,1866,2080,1,1,0,1,18.66,100,18,56,21150,64539,0,0,1992,1.11,0.5,0,1,961101,159026
1,6515,4200,1,1,0,2,68.01,101,70,60,73350,104850,0,0,1970,0.64,0.5,0,1,961063,159100
1,11000,0,0,0,0,0,72,100,0,0,16728,16728,0,0,0,0,0.6,0,1,960948,159300
1,1866,2080,1,1,0,1,18.66,100,18,56,21150,92700,0,0,1992,1.11,0.5,0,1,961092,159043
1,1922,2080,1,1,0,2,19.22,100,18,56,17550,103950,0,0,1992,1.08,0.5,0,1,961083,159059
1,5100,2496,1,2,1,1,47,100,40,40,11076,37516,1610,1610,1979,0.49,0.5,0,1,963847,157313
1,8000,5060,1,2,1,1,80,100,26.5,56,16320,44340,0,0,1980,0.63,0.5,0,1,963889,157370
1,4815,2384,1,2,1,1,45,107,26,49,10140,33540,1610,1610,1970,0.5,0.5,0,1,963958,157289
1,519,2384,1,2,1,1,53.58,103.67,26,49,1440,19620,1440,1610,1970,4.59,0.5,0,1,963927,157252
1,9157,3800,1,1,0,1,136.83,129.98,60,63,128700,515916,128700,515916,1994,0.41,0.6,0,1,957428,154753
1,3125,1394,1,2,1,1,24.5,117.92,12.08,57,6420,18720,6290,6290,1985,0.45,0.6,0,1,961424,155003
1,3700,1394,1,2,1,1,17.58,95,12.08,57,7153,21515,1610,1610,1985,0.38,0.6,0,1,961440,154976
1,3392,1610,1,2,1,1,32,106,41,19.5,7680,25320,1610,1610,1986,0.47,0.6,0,1,961349,154872
1,5594,1867,1,1,1,1,50,95,27,40,7680,22020,1610,1610,1965,0.33,0.6,0,1,961259,154806
1,2700,1108,1,2,1,1,27,100,15,38,6480,16800,1610,1610,1970,0.41,0.6,0,1,961111,154594
1,2700,1108,1,2,1,1,27,100,15,38,6443,16920,1610,1610,1960,0.41,0.6,0,1,961167,154677
1,3314434,476145,15,2,0,11,129.08,240,310,45,10440450,15841800,10440450,15841800,1968,0.14,0.6,0,1,962615,151202
1,708200,0,0,0,0,0,3541,200,0,0,923166,923166,923166,923166,0,0,0.6,0,1,960867,151557
1,2750,0,0,0,0,0,25,110,0,0,496,496,0,0,0,0,0.6,0,1,960739,154022
1,3840,2465,1,2,2,2,48,80,27,46,8267,23894,1610,1610,1960,0.64,0.6,0,1,960870,154259
1,2500,1120,1,2,1,1,100,25,25.83,45.83,7313,16311,1610,1610,1960,0.45,0.6,0,1,960966,154377
1,4100,1176,1,1,1,1,41,100,24,40,9298,21245,3440,3440,1960,0.29,0.6,0,1,961014,154465
1,28000,0,1,0,0,0,140,200,0,0,0,0,0,0,0,0,0.6,0,1,960542,153784
1,2640,1080,1,2,1,1,24,120,13,30,7323,16311,0,0,1988,0.41,0.6,0,1,960391,153505
1,1521,1080,1,2,1,1,13,117,13,30,5640,14760,1610,1610,1988,0.71,0.6,0,1,960377,153517
1,1535,1080,1,2,1,1,13,115,13,30,5640,14820,1610,1610,1988,0.7,0.6,0,1,960365,153526
1,1469,1080,1,2,1,1,13,113,13,30,6060,16140,0,0,1988,0.74,0.6,0,1,960355,153534
1,1550,1080,1,2,1,1,13,111,13,30,5520,14580,1610,1610,1988,0.7,0.6,0,1,960345,153543
1,1417,1080,1,2,1,1,13,109,13,30,5280,14340,1610,1610,1988,0.76,0.6,0,1,960334,153552
1,1391,1080,1,2,1,1,13,107,13,30,5220,14220,1610,1610,1988,0.78,0.6,0,1,960322,153561
1,3500,1455,1,2,1,1,35,100,15,38,9180,20880,9180,16380,1965,0.42,0.6,0,1,960448,153599
1,6300,1276,1,1,1,1,100,100,52,28,13461,27570,1610,1610,1955,0.2,0.6,0,1,960237,153349
1,1720,840,1,2,1,1,24,80,14,30,5820,15600,1610,1610,1992,0.49,0.6,0,1,960258,153443
1,1280,1280,1,2,1,1,16,80,16,40,4080,15720,0,0,1992,1,0.6,0,1,960275,153431
1,3025,1280,1,2,1,1,16,80,16,40,5940,18660,1610,1610,1992,0.42,0.6,0,1,960288,153422
1,1350,1280,1,2,1,1,16,80,16,40,4260,16140,0,0,1992,0.95,0.6,0,1,960300,153414
1,2080,1280,1,2,1,1,26,80,16,40,5940,18900,1610,1610,1992,0.62,0.6,0,1,960318,153402
1,4750,2112,1,2,2,2,50,95,26,46,9840,27000,1610,1610,1975,0.44,0.6,0,1,960105,153114
1,3590,1920,1,2,1,1,89.75,40,42,24,8340,25260,1610,1610,1975,0.53,0.6,0,1,960163,153188
1,91105,0,0,0,0,0,694,276,0,0,2902,2902,2902,2902,0,0,0.6,0,1,964749,154716
1,2375,2112,1,2,1,1,25,95,16,44,5637,18846,1610,1610,1997,0.89,0.6,0,1,963087,153694
1,1493,0,0,0,0,0,6.08,245.5,0,0,48,48,48,48,0,0,0.6,0,1,964358,152720
1,3859,1735,1,2,2,2,15.6,257,15,43,7190,16326,0,0,2004,0.45,0.6,0,1,964383,152753
1,3235,2636,1,2,1,1,31,79,25,42,4528,25556,1610,1610,1955,0.81,0.6,0,1,955678,151901
1,3388,1296,1,2,1,1,28,121,18,36,7804,23776,1610,1610,1970,0.38,0.6,0,1,955746,151971
1,5500,2124,2,2.5,2,2,55,100,24,32,9763,25081,1610,1610,1930,0.39,0.6,0,1,954868,151114
1,2884,1672,1,2,1,1,47,118,16.67,37,8140,21427,1610,1610,1970,0.58,0.6,0,1,954547,150837
1,5487,1304,1,1.67,1,1,59,93,36,26,8973,22641,5006,5006,1950,0.24,0.6,0,1,954710,150946
1,17517,0,0,0,0,0,180,115,0,0,1415,1415,0,0,0,0,0.6,0,1,957780,149635
1,3975,1480,1,3,1,1,75,53,14,40,6535,18434,0,0,1989,0.37,0.6,0,1,959221,147750
1,4479,1888,1,2,1,1,47.15,95,16,44,6420,17880,1610,1610,2000,0.42,0.6,0,1,959220,147439
1,64550,44550,1,4,130,130,317,226,250,45,454500,2571318,454500,2571318,1975,0.69,0.6,0,1,958926,147166
1,20000,5000,1,1,0,1,200,100,50,100,202500,433350,0,0,1991,0.25,0.6,0,1,954020,147054
1,2800,1160,2,2,1,1,28,100,16,28,8220,18900,3440,3440,1925,0.41,0.6,0,1,954083,147133
1,1400,1568,1,2,1,1,28,100,16,45,1816,18164,1610,1610,1925,1.12,0.6,0,1,954107,147117
1,797148,421275,1,4,0,1,686,1488,422,360,4365450,27531450,4365450,27531450,1980,0.53,0.6,0,1,954856,147304
2,100760,40440,1,1,0,5,290.54,300,350,100,1471500,7320600,0,0,1995,0.4,1.25,1,2,953758,146785
3,104525,44377,1,1,0,4,157.5,509.75,275,100,1660950,5176800,0,0,1995,0.42,1.25,1,2,953917,146622
1,14250,5500,1,1,0,1,105,150,100,55,173250,552600,0,0,1983,0.39,1.25,1,2,953552,146670
2,155550,0,0,0,0,0,265.3,495.52,0,0,3224700,3224700,0,0,0,0,1.25,1,2,954316,146368
2,100000,0,0,0,0,0,212,510,0,0,1955250,1955250,0,0,0,0,1.25,1,2,954118,146529
1,1345,2488,1,2,1,1,99.5,170,32.42,55,912,21083,912,1610,1980,1.85,0.6,0,1,954538,145920
1,4400,1196,1,1,1,1,44,101,26,44,7787,21786,3074,6610,1965,0.27,0.6,0,1,954812,145811
1,4343,2000,1,2,1,1,43,101,24,47,6626,19878,0,0,1960,0.46,0.6,0,1,954787,145775
1,5050,1800,1,2,1,1,50,101,24,40,10521,24705,1610,1610,1935,0.36,0.6,0,1,955035,145669
1,2424,1720,1,3,1,1,24.25,101,16,40,4842,18380,1610,1610,1986,0.71,0.6,0,1,954901,145653
1,1020,1216,1,2,1,1,51.75,101,18,26,420,14160,420,1610,1920,1.19,0.6,0,1,954937,145705
1,1020,864,3,1,1,1,50,101,18,48,595,10866,0,0,1920,0.85,0.6,0,1,955165,145579
1,910,1287,1,1.5,1,1,40,100,24,28,180,10800,180,1610,1920,1.41,0.6,0,1,955527,145347
1,250,2112,1,2,1,1,40,100,24,30,540,12120,540,1610,1920,8.45,0.6,0,1,955368,145414
1,1940,796,1,1,1,1,45,68,18,38,4133,9162,0,0,1920,0.41,0.6,0,1,955374,145450
1,2580,1600,1,3,1,1,50,87,20,40,6480,18300,1610,1610,1981,0.62,0.6,0,1,956196,143716
1,2538,1300,1,2,1,1,18,140,18,40,5302,17142,0,0,1982,0.51,0.6,0,1,956176,143780
1,2810,1300,1,2,1,1,20,140.5,20,40,6837,18438,1610,1610,1982,0.46,0.6,0,1,956160,143792
1,2810,1300,1,2,1,1,20,140.5,20,40,6180,16620,1610,1610,1982,0.46,0.6,0,1,956143,143803
1,2810,1300,1,2,1,1,20,140.5,20,40,5468,17623,0,0,1982,0.46,0.6,0,1,956127,143814
1,2810,1300,1,2,1,1,20,140.5,20,40,6180,16620,1610,1610,1982,0.46,0.6,0,1,956110,143825
1,2810,1300,1,2,1,1,20,140.5,20,40,6180,16620,6180,9920,1982,0.46,0.6,0,1,956093,143835
1,2810,1300,1,2,1,1,20,140.5,20,40,6180,16620,1610,1610,1982,0.46,0.6,0,1,956076,143846
1,2810,1300,1,2,1,1,20,140.5,20,40,5468,17623,1610,1610,1982,0.46,0.6,0,1,956059,143857
1,2810,1300,1,2,1,1,20,140.5,20,40,5468,17623,1610,1610,1982,0.46,0.6,0,1,956042,143868
1,2810,1300,1,2,1,1,20,140.5,20,40,6180,16620,1610,1610,1982,0.46,0.6,0,1,956025,143879
1,2810,1300,1,2,1,1,20,140.5,20,40,6781,18269,1610,1610,1982,0.46,0.6,0,1,956008,143889
1,4620,1300,1,2,1,1,33,140.5,20,40,7980,18300,0,0,1982,0.28,0.6,0,1,955987,143903
1,4620,1300,1,2,1,1,33.17,140.33,20,40,7980,18240,7980,12560,1980,0.28,0.6,0,1,955959,143921
1,2800,1300,1,2,1,1,20,140,20,40,3967,12720,3967,5348,1980,0.46,0.6,0,1,955937,143935
1,2800,1300,1,2,1,1,20,140,20,40,6780,18154,1610,1610,1980,0.46,0.6,0,1,955919,143946
1,2800,1300,1,2,1,1,20,140,20,40,6780,18154,4333,4333,1980,0.46,0.6,0,1,955902,143957
1,2800,1300,1,2,1,1,20,140,20,40,5462,17515,5462,12198,1980,0.46,0.6,0,1,955885,143968
1,2800,1300,1,2,1,1,20,140,20,40,6180,16500,1610,1610,1980,0.46,0.6,0,1,955869,143979
1,2800,1300,1,2,1,1,20,140,20,40,6660,17820,0,0,1980,0.46,0.6,0,1,955852,143989
1,2800,1300,1,2,1,1,20,140,20,40,6180,16500,0,0,1980,0.46,0.6,0,1,955835,144000
1,2800,1300,1,2,1,1,20,140,20,40,6180,16500,1610,1610,1980,0.46,0.6,0,1,955818,144011
1,2520,1300,1,2,1,1,18,140,18,40,5880,15840,1610,1610,1980,0.52,0.6,0,1,955802,144021
1,2320,1600,1,3,1,1,32,120,20,40,6402,19149,1610,1610,1982,0.69,0.6,0,1,955773,144103
1,2400,1600,1,3,1,1,20,120,20,40,5220,16680,5220,5780,1982,0.67,0.6,0,1,955759,144082
1,2423,1600,1,3,1,1,20,121.17,20,40,5220,16740,1610,1610,1982,0.66,0.6,0,1,955748,144066
1,2437,1600,1,3,1,1,20,121.83,20,40,5280,16800,0,0,1982,0.66,0.6,0,1,955737,144049
1,2450,1600,1,3,1,1,20,122.5,20,40,5280,16800,0,0,1982,0.65,0.6,0,1,955726,144032
1,2465,1600,1,3,1,1,20,123.25,20,40,5833,18454,3440,3440,1982,0.65,0.6,0,1,955715,144015
1,1700,1600,1,3,1,1,20,119,20,40,3930,15947,1610,1610,1982,0.94,0.6,0,1,955703,144000
1,2397,1600,1,3,1,1,20,119.83,20,40,5282,17677,1610,1610,1982,0.67,0.6,0,1,955691,143984
1,2410,1600,1,3,1,1,20,120.5,20,40,5220,16740,1610,1610,1982,0.66,0.6,0,1,955680,143967
1,2417,1600,1,3,1,1,20,121.17,20,40,5438,17423,1610,1610,1982,0.66,0.6,0,1,955669,143950
1,2437,1600,1,3,1,1,20,121.83,20,40,5388,17785,1610,1610,1982,0.66,0.6,0,1,955658,143934
1,2437,1600,1,3,1,1,20,121.83,20,40,5280,16800,1610,1610,1982,0.66,0.6,0,1,955647,143917
1,3340,1600,1,3,1,1,27.25,122.58,20,40,7140,20400,1610,1610,1982,0.48,0.6,0,1,955633,143898
1,2520,1600,1,3,1,1,18,140,18,40,6960,20940,0,0,1982,0.63,0.6,0,1,955723,143907
1,2800,1600,1,3,1,1,20,140,20,40,6660,19620,1610,1610,1982,0.57,0.6,0,1,955739,143897
1,2800,1600,1,3,1,1,20,140,20,40,6660,19620,1610,1610,1982,0.57,0.6,0,1,955756,143886
1,2800,1600,1,3,1,1,20,140,20,40,6660,19620,1610,1610,1980,0.57,0.6,0,1,955772,143876
1,2800,1600,1,3,1,1,20,140,20,40,6660,19620,1610,1610,1980,0.57,0.6,0,1,955789,143865
1,2800,1600,1,3,1,1,20,140,20,40,7354,21612,3440,3440,1980,0.57,0.6,0,1,955806,143854
1,2800,1600,1,3,1,1,20,140,20,40,6660,19620,1610,1610,1980,0.57,0.6,0,1,955823,143843
1,2800,1600,1,3,1,1,20,140,20,40,7338,21567,0,0,1980,0.57,0.6,0,1,955840,143832
1,2800,1600,1,3,1,1,20,140,20,40,7354,21612,1610,1610,1980,0.57,0.6,0,1,955857,143822
1,4620,1600,1,3,1,1,33,140,20,40,7860,19500,1610,1610,1980,0.35,0.6,0,1,955879,143808
1,4620,1300,1,2,1,1,33,140,20,35,7214,19299,1610,1610,1980,0.28,0.6,0,1,955907,143790
1,2800,1300,1,2,1,1,20,140,20,40,5462,17515,1610,1610,1980,0.46,0.6,0,1,955930,143775
1,2800,1300,1,2,1,1,20,140,20,40,5700,15360,0,0,1980,0.46,0.6,0,1,955946,143764
1,2800,1300,1,2,1,1,20,140,20,40,5700,15360,0,0,1980,0.46,0.6,0,1,955963,143754
1,2800,1300,1,2,1,1,20,140,20,40,6180,11340,1610,1610,1980,0.46,0.6,0,1,955980,143743
1,2800,1300,1,2,1,1,20,140,20,40,5462,17515,1610,1610,1980,0.46,0.6,0,1,955997,143732
1,2800,1300,1,2,1,1,20,140,20,40,6180,16500,0,0,1980,0.46,0.6,0,1,956013,143722
1,2800,1300,1,2,1,1,20,140,20,40,6699,17937,0,0,1980,0.46,0.6,0,1,956030,143711
1,2800,1300,1,2,1,1,20,140,20,40,6180,16500,3440,3440,1980,0.46,0.6,0,1,956047,143700
1,2980,1300,1,2,1,1,20,149,20,40,5733,17785,3440,3440,1980,0.44,0.6,0,1,956064,143689
1,2800,1300,1,2,1,1,20,140,20,40,5462,17515,1610,1610,1980,0.46,0.6,0,1,956081,143678
1,2520,1300,1,2,1,1,18,140,18,40,5880,15840,3986,3986,1980,0.52,0.6,0,1,956098,143670
1,2520,1600,1,3,1,1,50.08,90.33,20,40,7277,20544,1610,1610,1980,0.63,0.6,0,1,956166,143677
2,4100,1230,1,1,1,1,41,100,26,51,9840,21540,1610,1610,1955,0.3,0.6,0,1,949971,146403
1,6080,1218,1,1,1,1,95,64,26,51,12360,21720,1610,1610,1955,0.2,0.6,0,1,949901,146422
1,3975,1824,1,2,2,2,32,122,22,54,10380,26400,0,0,1980,0.46,0.6,0,1,950769,147498
1,3705,1824,1,2,2,2,30.5,120,22,54,9360,25980,0,0,1980,0.49,0.6,0,1,950749,147473
1,3069,2524,1,2,1,1,30.5,126,22,54,7980,26280,1610,1610,1980,0.82,0.6,0,1,950731,147448
1,3650,1824,1,2,1,1,30.42,120,22,54,8460,25500,1610,1610,1980,0.5,0.6,0,1,950715,147422
1,3038,1824,1,2,1,1,30.5,126,22,54,7980,26220,0,0,1980,0.6,0.6,0,1,950698,147397
1,3038,1824,1,2,2,2,30.5,126,22,54,8760,26640,1610,1610,1980,0.6,0.6,0,1,950680,147372
1,2486,1280,1,2,1,1,21,121,16.5,43,6900,21000,1610,1610,1980,0.51,0.6,0,1,950663,147348
1,3172,1280,1,2,1,1,27,119,16.5,43,8820,22320,1610,1610,1980,0.4,0.6,0,1,950648,147327
1,2430,1280,1,2,1,1,27,119,16.5,43,7140,19740,1610,1610,1980,0.53,0.6,0,1,950632,147306
1,2430,1280,1,2,1,1,27,118,16,43,7140,19740,1610,1610,1980,0.53,0.6,0,1,950615,147284
1,2790,1824,1,2,1,1,30,115,22,54,7620,25920,1610,1610,1980,0.65,0.6,0,1,950597,147261
1,3498,1824,1,2,1,1,30.42,115,22,54,8220,25260,1610,1610,1980,0.52,0.6,0,1,950579,147237
1,2376,1280,1,2,1,1,28,113,16.5,43,7020,19680,1610,1610,1980,0.54,0.6,0,1,950561,147215
1,2160,1280,1,2,1,1,27,100,16,43,5700,17880,5700,12380,1980,0.59,0.6,0,1,950545,147193
1,5000,1872,1,1.5,1,1,50,100,37,26,9514,24184,1610,1610,1935,0.37,0.6,0,1,950518,147157
1,6100,2070,1,3,2,2,25,112.33,15,46,8199,22394,1610,1610,1990,0.34,0.6,0,1,950491,147122
1,653400,294320,5,3,0,1,1167,461,370,350,5198400,21770370,5198400,21770370,1960,0.45,0.6,0,1,949303,145909
1,9590,720,3,1,2,2,91.92,98.58,25,30,15360,22800,15360,17690,1925,0.08,0.6,0,1,949573,148777
1,5005,1824,1,2,1,1,67,93,26,35,11506,29487,1610,1610,1965,0.36,0.5,0,1,943738,140760
1,46350,26490,2,2,36,36,114,323,16,44,274950,415350,116735,116735,1974,0.57,0.6,0,1,943910,140566
1,1716,1134,1,3,1,1,43,44,14,30,6720,18660,1610,1610,1990,0.66,0.6,0,1,943835,140471
1,91559,0,0,0,0,0,533,900,0,0,450,450,0,0,0,0,0.6,0,1,944927,141526
1,5000,2958,1,2,2,3,50,100,22,52,16315,35019,16315,23020,1945,0.59,0.5,0,1,949066,144816
2,4000,1036,1,1.5,1,1,40,100,25,34,8656,22323,8656,17392,1925,0.26,0.6,0,1,946661,142063
2,3840,724,2,1,1,1,40,96,20,32,9240,16200,1610,1610,1925,0.19,0.6,0,1,946634,142091
2,3720,1264,1,2,1,1,40,93.25,24,34,8515,23786,7008,7008,1925,0.34,0.6,0,1,946604,142119
2,10000,1559,1,2,1,1,100,146,22,30,14865,26112,1610,1610,1925,0.16,0.6,0,1,946575,142190
1,6000,2024,2,2,2,2,60,100,48,27,12000,31560,1610,1610,1970,0.34,0.6,0,1,946366,141978
1,2000,840,1,1,1,1,20,100,20,42,5537,13132,0,0,1923,0.42,0.6,0,1,946395,142005
1,3000,2640,1,2,3,3,30,100,30,44,5901,17083,0,0,1923,0.88,0.6,0,1,946413,142023
1,5002,2576,1,2,3,3,61,82,35,41,10879,32817,10879,32817,1965,0.51,0.6,0,1,946442,142076
1,2436,1564,1,3,1,1,29,84,16,38,6840,20640,1610,1610,1965,0.64,0.6,0,1,946472,142044
1,2619,1564,1,3,1,1,27,97,16,38,7260,21000,1610,1610,1965,0.6,0.6,0,1,946489,142020
1,2425,1564,1,3,1,1,25,97,16,38,6660,21000,1610,1610,1965,0.64,0.6,0,1,946505,142000
1,2450,1564,1,3,1,1,25,98,16,38,6720,21060,1610,1610,1965,0.64,0.6,0,1,946523,141982
1,2450,1564,1,3,1,1,25,98,16,38,6720,21060,1610,1610,1965,0.64,0.6,0,1,946540,141963
1,2475,1564,1,3,1,1,25,99,16,38,6780,21120,1610,1610,1965,0.63,0.6,0,1,946558,141945
1,2475,1564,1,3,1,1,25,99,16,38,6780,21120,3440,3440,1965,0.63,0.6,0,1,946575,141927
1,2500,1564,1,3,1,1,25,100,16,38,6840,21180,1610,1610,1965,0.63,0.6,0,1,946593,141908
1,315,1368,1,2,1,1,100,77,37,24,240,15120,0,0,1940,4.34,0.6,0,1,943577,139713
1,6338,3620,1,2,0,2,55,118,30,80,46800,104990,0,0,1931,0.57,0.6,0,1,942681,139870
2,8000,1344,2,2.5,1,1,40,126,18,16,13995,25113,0,2877,1930,0.17,0.6,0,1,941614,139292
1,2975,0,0,0,0,0,35,85,0,0,2366,2366,0,0,0,0,0.6,0,1,942345,137698
1,6240,1528,1,2.5,1,1,80,78,20,30,13159,23984,13159,13602,1930,0.24,0.6,0,1,942357,137612
1,13250,1228,1,1.5,1,1,106,125,38,32,15114,28727,1610,1610,1950,0.09,0.6,0,1,942488,137213
1,9100,2300,3,2.5,1,1,60,152,20,35,11627,24098,11627,15489,1920,0.25,0.6,0,1,942421,137167
1,2850,0,0,0,0,0,25,10,0,0,45450,45450,0,0,0,0,0.6,0.5,1,944311,135515
1,2976,696,1,1,1,1,31,96,22,28,6680,14443,6680,11477,1930,0.23,0.6,0.5,1,944289,135539
1,4725,0,0,0,0,0,52,135,0,0,7487,7487,7487,7487,0,0,0,0,0,944144,135258
1,9450,0,0,0,0,0,70,135,0,0,8410,8410,8410,8410,0,0,0,0,0,944244,135350
1,6750,1200,2,2,1,1,50,135,20,30,11586,21223,1610,1610,1930,0.18,0.6,0,1,944007,135115
1,3655,1110,1,3,1,1,26.67,139,13,35,9280,26330,1610,1610,2002,0.3,0.6,0,1,937078,135960
1,3149,1110,1,2,1,1,23,136,13,35,7179,21080,1610,1610,2002,0.35,0.6,0,1,937100,135970
1,3067,1110,1,2,1,1,23,133,13,35,8875,25185,1610,1610,2002,0.36,0.6,0,1,937121,135979
1,2997,1110,1,3,1,1,23,130,13,35,8778,25122,8778,16001,2002,0.37,0.6,0,1,937143,135988
1,2880,1110,1,3,1,1,20,127,13,35,8402,24804,1610,1610,2002,0.39,0.6,0,1,937164,135997
1,1746,1110,1,3,1,1,18,119,13,35,6960,21000,1610,1610,2002,0.64,0.6,0,1,937183,136003
1,1871,1110,1,3,1,1,18,113,13,45,6600,21480,0,0,2002,0.59,0.6,0,1,937199,136009
1,4678,1110,1,3,1,1,51,106,13,45,10164,27297,0,0,2002,0.24,0.6,0,1,937229,136019
1,12740,2368,2,2,1,2,86.54,168,20,36,26588,42801,0,0,1910,0.19,1.25,1,2,941594,139513
1,960,1625,1,2,2,2,46,96,25,40,3778,20426,1610,1610,1989,1.69,0.6,0,1,942162,140254
1,10875,2960,2,2,1,1,75,145,24,40,14880,33300,0,0,1920,0.27,0.6,0,1,941554,141197
1,5303,1660,2,2,2,2,50.5,105,18,35,10800,23280,0,0,2001,0.31,0.6,0,1,941522,141289
1,11430,1440,2,2,1,1,90,127,24,24,20400,28860,1610,1610,1925,0.13,0.5,0,1,941386,141483
1,13090,2827,2,2.5,1,1,40,181,22,54,13516,32226,1610,1610,1930,0.22,0.5,0,1,941654,141776
1,3030,1404,1,2,1,1,30,101,15,45,7320,21480,1610,1610,1975,0.46,0.6,0,1,940186,142480
1,3030,1404,1,2,1,1,30,101,15,45,7320,21480,1610,1610,1975,0.46,0.6,0,1,940195,142451
1,2424,1460,1,2,1,1,24,101,15,45,6856,22006,1610,1610,1975,0.6,0.6,0,1,940096,142434
1,1494,1330,1,3,1,1,14.94,100,15,34,4915,18943,1610,1610,1990,0.89,0.6,0,1,940090,142466
1,3700,1512,1,2,1,1,37,100,17,48,8277,24384,1610,1610,1979,0.41,0.6,0,1,940444,142523
